Beat,Ward,Community Area,X Coordinate,Y Coordinate,Latitude,Longitude,Distance Crime To Police Station,Day_sin,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Day Time_Afternoon,Day Time_Early Morning,Day Time_Morning,Day Time_Night,Domestic_tag,IUCR_freq,Primary_Type_freq,Location_Description_freq,FBI_Code_freq,Crime_District_freq,Nearest_Police_Station_District_freq,Nearest_Police_Station_District_Name_freq,Arrest_tag
924,12,61,1161289.0,1874276.0,41.810693516,-87.66088702,8.280711782715782,-0.7818314824680299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0173767319374756,0.2310895869285479,0.0438707618031102,0.042204909774661,0.042204909774661,1
1522,37,25,1141512.0,1899523.0,41.880362084,-87.76819989,6.934199218110438,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0065536813334796,0.2310895869285479,0.0338756496324152,0.0370776765853025,0.0370776765853025,1
531,9,49,1181152.0,1830790.0,41.690928174,-87.60450587,6.534675907766462,0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0033366916378218,0.1797075282546459,0.1925355863898891,0.0320452074334906,0.0398008957695338,0.0359305329728974,0.0359305329728974,1
725,16,67,1166757.0,1862719.0,41.778864596,-87.66088702,5.668278150612364,0.9749279121818236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0024439146525152,0.0227782820776267,0.2733992359026025,0.0227533441730092,0.0422248600983551,0.042204909774661,0.042204909774661,1
1135,28,27,1157602.0,1896908.0,41.872873977,-87.70548813,6.584011646162,-0.7818314824680299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0192221368791708,0.031022753344173,0.2733992359026025,0.0317958283873155,0.0531476623208211,0.0565442049297249,0.0565442049297249,1
1924,44,6,1170321.0,1922869.0,41.943844128,-87.65151202,6.072500299807086,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.0526888048758591,0.0481151931690091,0.0481151931690091,1
1011,24,29,1150830.0,1893766.0,41.864387077,-87.70838196,7.247502848552075,-0.433883739117558,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.000339155502798,0.0227782820776267,0.0538259733264172,0.0227533441730092,0.0410029027720974,0.0421400712226555,0.0421400712226555,1
812,13,64,1139351.0,1862205.0,41.777995351,-87.70886382,8.443232490457895,-0.433883739117558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0091172979281588,0.0357459924787279,0.0353569611666949,0.0357459924787279,0.067287454238945,0.0663348262825564,0.0663348262825564,1
211,4,35,1181917.0,1881918.0,41.831211071,-87.62339535,7.153477385561027,0.4338837391175582,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0020449081786351,0.0038154994064778,0.0001047391993935,0.0063791160011571,0.0506239463735299,0.0227483565920857,0.0227483565920857,1
1011,24,29,1150592.0,1893560.0,41.863826438,-87.70838196,7.263747941462065,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0024339394906682,0.0227782820776267,0.2733992359026025,0.0227533441730092,0.0410029027720974,0.0421400712226555,0.0421400712226555,1
2233,21,49,1173154.0,1835709.0,41.704606616,-87.66852039,7.893904864550433,-0.433883739117558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0022394238346517,0.0227782820776267,0.2733992359026025,0.0227533441730092,0.0311075422198725,0.0273269558798591,0.0273269558798591,1
614,18,71,1167043.0,1847021.0,41.735781026,-87.64422891,7.795412227933845,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0031521511436523,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.0577761374178296,0.057242466259015,0.057242466259015,1
1121,27,23,1153563.0,1905223.0,41.895772414,-87.70548813,7.829952098603385,-0.433883739117558,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.005401550140151,0.0227782820776267,0.0236560963201627,0.0227533441730092,0.0531476623208211,0.0565442049297249,0.0565442049297249,1
1433,1,24,1165082.0,1908672.0,41.904999809,-87.64335214,7.66924098131726,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0091172979281588,0.0357459924787279,0.0173767319374756,0.0357459924787279,0.0383744476254127,0.0895719658051451,0.0895719658051451,1
935,20,37,1175156.0,1870925.0,41.801199244,-87.63056018,5.429459059145636,0.9749279121818236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.980129477600774e-05,0.0661053975600754,0.1925355863898891,0.0730231723009705,0.0438707618031102,0.0432423266067492,0.0432423266067492,1
1832,42,8,1176127.0,1905362.0,41.895675136,-87.64335214,7.305194220244847,-0.9749279121818236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0024439146525152,0.0227782820776267,0.0048229907530249,0.0227533441730092,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
332,5,43,1188771.0,1860896.0,41.773363734,-87.60574786,7.601109976122811,-0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0192221368791708,0.031022753344173,0.2733992359026025,0.0317958283873155,0.051571586748995,0.0944747578529461,0.0944747578529461,1
1121,27,23,1153226.0,1905387.0,41.896229142,-87.70548813,7.85796957185454,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0011072429650171,0.0026085048229907,0.0538259733264172,0.0063791160011571,0.0531476623208211,0.0565442049297249,0.0565442049297249,1
1522,29,25,1140857.0,1897165.0,41.873903498,-87.76819989,6.97642179502192,-0.433883739117558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0475665592674241,0.1117317878482578,0.1925355863898891,0.1117317878482578,0.0338756496324152,0.0370776765853025,0.0370776765853025,1
722,20,68,1174255.0,1863150.0,41.779883916,-87.66088702,7.606822784772601,-0.7818314824680299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0192221368791708,0.031022753344173,0.2733992359026025,0.0317958283873155,0.0422248600983551,0.042204909774661,0.042204909774661,1
111,42,32,1177245.0,1902400.0,41.887521986,-87.64335214,7.758967953600343,-0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0588434797354587,0.0913774700994523,0.0353569611666949,0.0762650999012459,0.0557860926293529,0.0895719658051451,0.0895719658051451,1
1132,24,26,1150367.0,1897068.0,41.873457184,-87.70548813,7.30501155207559,-0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.005401550140151,0.0227782820776267,0.0236560963201627,0.0227533441730092,0.0531476623208211,0.0565442049297249,0.0565442049297249,1
433,10,55,1204544.0,1816604.0,41.651431329,-87.56834912,8.874699365477419,0.4338837391175582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.000867839080689,0.0061047990503645,0.1925355863898891,0.0068080479605781,0.0537960478408762,0.0333968418637592,0.0333968418637592,1
313,20,42,1183081.0,1863754.0,41.781340582,-87.60574786,7.415325740871326,0.4338837391175582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0192221368791708,0.031022753344173,0.0538259733264172,0.0317958283873155,0.051571586748995,0.0944747578529461,0.0944747578529461,1
1834,42,8,1176796.0,1903917.0,41.891694878,-87.64335214,7.559913127969589,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0173767319374756,0.2310895869285479,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
1422,26,23,1152351.0,1910401.0,41.91000536,-87.69745182,7.579231188106925,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0122893993955051,0.2310895869285479,0.0383744476254127,0.0592973495994972,0.0592973495994972,1
1113,28,26,1146842.0,1899294.0,41.879633598,-87.70548813,7.880090570235562,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.005401550140151,0.0227782820776267,0.0538259733264172,0.0227533441730092,0.0531476623208211,0.0565442049297249,0.0565442049297249,1
825,16,66,1161027.0,1862810.0,41.779234743,-87.70886382,7.584747487482756,-0.9749279121818236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0042194934612814,0.0913774700994523,0.0538259733264172,0.0308382128500034,0.067287454238945,0.0663348262825564,0.0663348262825564,1
824,14,63,1156124.0,1865993.0,41.78806936,-87.70886382,7.019200328846663,-0.433883739117558,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.0243344073257588,0.1492034833265169,0.067287454238945,0.0663348262825564,0.0663348262825564,1
2234,21,75,1170750.0,1831190.0,41.692258425,-87.66852039,7.316908796006452,-0.433883739117558,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0010424044130116,0.0026085048229907,0.2733992359026025,0.0063791160011571,0.0311075422198725,0.0273269558798591,0.0273269558798591,1
1531,37,25,1142172.0,1906398.0,41.899215699,-87.76557448,7.777083756486543,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0338756496324152,0.0503945176510488,0.0503945176510488,1
332,5,43,1188024.0,1858733.0,41.767446117,-87.60574786,7.3881922820840735,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0623098484772915,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.051571586748995,0.0944747578529461,0.0944747578529461,1
1821,2,8,1175314.0,1908524.0,41.904370109,-87.64335214,6.903440341359991,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.000907739728077,0.0357459924787279,0.0066933335993376,0.0357459924787279,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
1031,22,30,1150506.0,1884770.0,41.839707271,-87.70838196,7.720031641793736,0.7818314824680298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0588434797354587,0.0913774700994523,0.1925355863898891,0.0762650999012459,0.0410029027720974,0.0421400712226555,0.0421400712226555,1
332,5,43,1190703.0,1860780.0,41.772998982,-87.60574786,7.840607851078232,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.0122893993955051,0.1492034833265169,0.051571586748995,0.0944747578529461,0.0944747578529461,1
915,11,60,1171603.0,1879235.0,41.824081398,-87.64640771,7.299921253494441,0.7818314824680298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.0438707618031102,0.0131722012189647,0.0131722012189647,1
813,23,65,1150742.0,1864093.0,41.782962031,-87.70886382,7.128548594755377,-0.7818314824680299,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0192221368791708,0.031022753344173,0.0236560963201627,0.0317958283873155,0.067287454238945,0.0663348262825564,0.0663348262825564,1
1822,27,8,1171164.0,1910126.0,41.90885825,-87.64335214,6.525699550418512,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.000578559387126,0.000748137138525,0.0001346646849345,0.000748137138525,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
1132,24,26,1149563.0,1896472.0,41.871837331,-87.70548813,7.464415862895346,0.4338837391175582,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0031970393719638,0.0227782820776267,0.0236560963201627,0.0227533441730092,0.0531476623208211,0.0565442049297249,0.0565442049297249,1
112,34,32,1176364.0,1900534.0,41.882421502,-87.64335214,7.881393185479484,-0.7818314824680299,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0115462498379036,0.0191074225179303,0.0353569611666949,0.0730231723009705,0.0557860926293529,0.0895719658051451,0.0895719658051451,1
112,34,32,1177098.0,1899952.0,41.880807873,-87.62735617,7.823872646191138,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0192221368791708,0.031022753344173,0.0144440343544574,0.0317958283873155,0.0557860926293529,0.0349978553402028,0.0349978553402028,1
1431,1,22,1159682.0,1913243.0,41.917656022,-87.69745182,6.707002776739259,0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0446737623317938,0.2280521501461361,0.0353569611666949,0.2310895869285479,0.0383744476254127,0.0592973495994972,0.0592973495994972,1
113,34,32,1175998.0,1898369.0,41.876488864,-87.62735617,7.610545448180287,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0623098484772915,0.1797075282546459,0.0243344073257588,0.1492034833265169,0.0557860926293529,0.0349978553402028,0.0349978553402028,1
1014,24,29,1151637.0,1891545.0,41.858276581,-87.70838196,6.7916446610229,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0410029027720974,0.0421400712226555,0.0421400712226555,1
411,8,45,1188236.0,1852440.0,41.750172505,-87.60574786,7.805430507093783,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0169029117497431,0.0331075621701962,0.000668335843749,0.0300701253877844,0.0537960478408762,0.0944747578529461,0.0944747578529461,1
2413,50,2,1157859.0,1941416.0,41.99500179,-87.69284451,7.452431431063792,-0.7818314824680299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0026833185368432,0.0357459924787279,0.2733992359026025,0.0357459924787279,0.0338706620514917,0.0224391265748286,0.0224391265748286,1
321,20,42,1181042.0,1861132.0,41.774192754,-87.60574786,6.910453635997556,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0192221368791708,0.031022753344173,0.2733992359026025,0.0317958283873155,0.051571586748995,0.0944747578529461,0.0944747578529461,1
1224,27,28,1170062.0,1901427.0,41.885011786,-87.64335214,7.660103459578963,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0011521311933286,0.0227782820776267,0.0538259733264172,0.0227533441730092,0.0624594759049965,0.0895719658051451,0.0895719658051451,1
2412,50,2,1157488.0,1942644.0,41.998379055,-87.67132429,7.6265049464532675,-0.9749279121818236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0192221368791708,0.031022753344173,0.1925355863898891,0.0317958283873155,0.0338706620514917,0.0386437769952817,0.0386437769952817,1
2533,37,25,1143844.0,1910199.0,41.909614875,-87.76557448,7.515512404036701,-0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0087133038733553,0.0661053975600754,0.0101447395983999,0.0730231723009705,0.0517062514339295,0.0503945176510488,0.0503945176510488,1
821,14,57,1151167.0,1872875.0,41.807052863,-87.70886382,8.09553357125935,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.067287454238945,0.0663348262825564,0.0663348262825564,1
1021,24,29,1152967.0,1894061.0,41.865154549,-87.70838196,6.95513178877001,-0.433883739117558,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0192221368791708,0.031022753344173,0.2733992359026025,0.0317958283873155,0.0410029027720974,0.0421400712226555,0.0421400712226555,1
1724,33,16,1154271.0,1928711.0,41.960211239,-87.72811456,7.480772292135691,0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0748835399854362,0.2280521501461361,0.0173767319374756,0.2310895869285479,0.0306935730032219,0.0252521222156829,0.0252521222156829,1
2031,40,4,1158765.0,1933503.0,41.973269584,-87.69284451,6.56044834764621,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0169029117497431,0.0331075621701962,0.0353569611666949,0.0300701253877844,0.0220201697772546,0.0224391265748286,0.0224391265748286,1
1023,28,31,1160684.0,1890257.0,41.854559711,-87.70838196,7.548921023505107,0.4338837391175582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0014314357250446,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.0410029027720974,0.0421400712226555,0.0421400712226555,1
1533,28,25,1144444.0,1898038.0,41.876232421,-87.76819989,7.582795600811521,-0.433883739117558,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3.990064738800387e-05,0.0227782820776267,0.0538259733264172,0.0227533441730092,0.0338756496324152,0.0370776765853025,0.0370776765853025,1
1711,39,12,1146624.0,1939627.0,41.990315153,-87.72811456,7.928384638609412,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0105387584913565,0.0331075621701962,0.0101098265319354,0.0300701253877844,0.0306935730032219,0.0252521222156829,0.0252521222156829,1
2534,26,20,1148741.0,1912563.0,41.916008657,-87.69745182,7.8920187224057985,0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.0236560963201627,0.1492034833265169,0.0517062514339295,0.0592973495994972,0.0592973495994972,1
131,3,33,1177096.0,1889570.0,41.852319063,-87.62735617,6.538187582941784,0.7818314824680298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0013765723348861,0.0661053975600754,0.0008628514997655,0.0730231723009705,0.0557860926293529,0.0349978553402028,0.0349978553402028,1
212,4,35,1180162.0,1881716.0,41.830697249,-87.62339535,6.609174310803211,0.4338837391175582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0048379534957954,0.0191074225179303,0.0007630998812955,0.0730231723009705,0.0506239463735299,0.0227483565920857,0.0227483565920857,1
831,15,66,1157857.0,1860469.0,41.772875674,-87.70886382,7.09487140805638,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.067287454238945,0.0663348262825564,0.0663348262825564,1
323,6,69,1178868.0,1856492.0,41.761509869,-87.60574786,7.17440302321619,0.4338837391175582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0192221368791708,0.031022753344173,0.2733992359026025,0.0317958283873155,0.051571586748995,0.0944747578529461,0.0944747578529461,1
1115,28,26,1148084.0,1899675.0,41.880655305,-87.70548813,7.747271824808398,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.005401550140151,0.0227782820776267,0.0538259733264172,0.0227533441730092,0.0531476623208211,0.0565442049297249,0.0565442049297249,1
915,11,34,1174431.0,1881739.0,41.830890037,-87.62339535,6.914774196816752,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0115462498379036,0.0191074225179303,0.0005635966443555,0.0730231723009705,0.0438707618031102,0.0227483565920857,0.0227483565920857,1
1222,27,27,1156116.0,1900995.0,41.884119221,-87.70548813,7.09264374862972,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0100449879799299,0.0620105936218815,0.0151323205219004,0.0555915769733363,0.0624594759049965,0.0565442049297249,0.0565442049297249,1
622,21,71,1173450.0,1849580.0,41.742664047,-87.64422891,7.011186271928864,-0.7818314824680299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0021047591497172,0.0191074225179303,0.2733992359026025,0.0730231723009705,0.0577761374178296,0.057242466259015,0.057242466259015,1
211,4,35,1179125.0,1883686.0,41.836126824,-87.62339535,6.6081986681397415,-0.433883739117558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0019152310746241,0.1797075282546459,0.0066384702091791,0.1492034833265169,0.0506239463735299,0.0227483565920857,0.0227483565920857,1
624,6,69,1181155.0,1852744.0,41.751172608,-87.60574786,7.4771313298775,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0105387584913565,0.0331075621701962,0.1214376203253897,0.0300701253877844,0.0577761374178296,0.0944747578529461,0.0944747578529461,1
124,28,28,1173424.0,1894984.0,41.867257748,-87.62735617,7.223481359795306,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0446737623317938,0.2280521501461361,0.2733992359026025,0.2310895869285479,0.0557860926293529,0.0349978553402028,0.0349978553402028,1
1532,28,25,1142367.0,1900240.0,41.882313791,-87.76819989,7.179312173251799,-0.9749279121818236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0338756496324152,0.0370776765853025,0.0370776765853025,1
313,20,42,1182620.0,1864479.0,41.783340761,-87.60574786,7.53865985714777,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0064639048768566,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.051571586748995,0.0944747578529461,0.0944747578529461,1
1724,33,16,1154939.0,1928613.0,41.959928922,-87.72811456,7.588257108855652,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0306935730032219,0.0252521222156829,0.0252521222156829,1
713,16,67,1168015.0,1865272.0,41.785843386,-87.66088702,6.551483379126999,-0.9749279121818236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0064639048768566,0.0661053975600754,0.0144440343544574,0.0730231723009705,0.0422248600983551,0.042204909774661,0.042204909774661,1
1834,42,8,1176556.0,1902666.0,41.888267493,-87.64335214,7.670265787592482,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
1523,37,25,1141607.0,1902975.0,41.889833044,-87.76819989,7.32465453309354,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0169029117497431,0.0331075621701962,0.1214376203253897,0.0300701253877844,0.0338756496324152,0.0370776765853025,0.0370776765853025,1
733,17,68,1171080.0,1857752.0,41.765141145,-87.64422891,7.305467129869542,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0422248600983551,0.057242466259015,0.057242466259015,1
824,15,63,1159708.0,1865778.0,41.787406526,-87.70886382,7.511854943031647,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0475665592674241,0.1117317878482578,0.1214376203253897,0.1117317878482578,0.067287454238945,0.0663348262825564,0.0663348262825564,1
131,34,33,1176963.0,1894850.0,41.866810739,-87.62735617,6.853213633708322,-0.9749279121818236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.0538259733264172,0.1492034833265169,0.0557860926293529,0.0349978553402028,0.0349978553402028,1
832,17,66,1161592.0,1857913.0,41.765784983,-87.66088702,7.789612379210076,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0475665592674241,0.1117317878482578,0.0243344073257588,0.1117317878482578,0.067287454238945,0.042204909774661,0.042204909774661,1
131,3,33,1176441.0,1889778.0,41.852904621,-87.62735617,6.41335054884698,0.4338837391175582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0192221368791708,0.031022753344173,0.0144440343544574,0.0317958283873155,0.0557860926293529,0.0349978553402028,0.0349978553402028,1
931,15,61,1163541.0,1871271.0,41.802400441,-87.66088702,7.942970976248521,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0438707618031102,0.042204909774661,0.042204909774661,1
1834,42,8,1176796.0,1903917.0,41.891694878,-87.64335214,7.559913127969589,-0.7818314824680299,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0173767319374756,0.2310895869285479,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
2011,40,4,1158370.0,1934777.0,41.976773613,-87.69284451,5.735063891601917,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0475665592674241,0.1117317878482578,0.1214376203253897,0.1117317878482578,0.0220201697772546,0.0224391265748286,0.0224391265748286,1
1713,33,14,1155340.0,1930690.0,41.965620267,-87.69284451,7.502948961504926,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0192221368791708,0.031022753344173,0.0236560963201627,0.0317958283873155,0.0306935730032219,0.0224391265748286,0.0224391265748286,1
1214,27,28,1169923.0,1902059.0,41.886749069,-87.64335214,7.576759090267231,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.0538259733264172,0.1492034833265169,0.0624594759049965,0.0895719658051451,0.0895719658051451,1
1011,24,29,1148951.0,1892752.0,41.861641061,-87.70838196,7.482227508755565,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0087133038733553,0.0661053975600754,0.1925355863898891,0.0730231723009705,0.0410029027720974,0.0421400712226555,0.0421400712226555,1
221,3,38,1181044.0,1874214.0,41.810090891,-87.63056018,7.51457844321216,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0031970393719638,0.0227782820776267,0.0123741882712047,0.0227533441730092,0.0506239463735299,0.0432423266067492,0.0432423266067492,1
1832,42,8,1176074.0,1904774.0,41.894062829,-87.64335214,7.366810652775177,0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0192221368791708,0.031022753344173,0.2733992359026025,0.0317958283873155,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
1915,46,3,1170986.0,1928779.0,41.960046783,-87.65151202,7.286083819420885,-0.433883739117558,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0023840636814332,0.1797075282546459,0.0016608644475256,0.1492034833265169,0.0526888048758591,0.0481151931690091,0.0481151931690091,1
211,4,35,1179378.0,1882226.0,41.832114694,-87.62339535,6.269307921480278,0.4338837391175582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0184191363504872,0.0913774700994523,0.1925355863898891,0.0308382128500034,0.0506239463735299,0.0227483565920857,0.0227483565920857,1
1925,44,6,1170309.0,1923228.0,41.944829501,-87.65151202,5.815301699696492,0.7818314824680298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0623098484772915,0.1797075282546459,0.0070175263593651,0.1492034833265169,0.0526888048758591,0.0481151931690091,0.0481151931690091,1
1824,2,8,1176070.0,1908457.0,41.90416925,-87.64335214,7.108552418370018,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0353569611666949,0.2310895869285479,0.0508783130006284,0.0895719658051451,0.0895719658051451,1
815,23,62,1147268.0,1868815.0,41.795986927,-87.70886382,7.976153833147269,-0.7818314824680299,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.067287454238945,0.0663348262825564,0.0663348262825564,1
